Vert_Group,Genus,Species,Common_name,Latitude,Longitude,Elevation,Year_final,Breeding_Cycle,Moult,Life_Stage,CaptureMethod,SampleMethod,MaxLatency_A,MaxLate_Cort,LateStressCort,MajorStressPop,Male_A_Mean,fem_A_Mean,Male_BC_Mean,fem_BC_Mean,Male_SC_Mean,fem_SC_Mean,Ref_ID
Bird,Ficedula,hypoleuca,Pied flycatcher,61.2,22.1,38,1999,Breeding,,Young care,Trap,Active,,11,,,,,20,,,,94
Bird,Ficedula,hypoleuca,Pied flycatcher,61.2,22.1,38,1999,Breeding,,Young care,Trap,Active,,11,,,,,26.1856,,,,94
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,,0.28,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,,0.42,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,,0.51,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,,0.69,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,,2.47,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,,5.17,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,,5.86,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,,6.34,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,0.79,,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,0.83,,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,0.85,,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,2.19,,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,1.58,,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,2,,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,2.71,,,,,,546
Fish,Neolamprologus,pulcher,Daffodil cichlid,-8.6555,31.1928,778,2005,Breeding,,Dominant morph,Trap,"Passive, Anesthetized, Killed",,,,,12.3,,,,,,546
Fish,Acipenser,fulvescens,Lake sturgeon,42.4541,-82.8341,170,2005,Breeding,,,,,,,,,,4.61,,,,,569
Fish,Acipenser,fulvescens,Lake sturgeon,42.4541,-82.8341,170,2005,Breeding,,,,,,,,,3.47,,,,,,569
Reptile,Agkistrodon,piscivorus,Cottonmouth,33.4672,-84.3869,253,2008,Breeding,,Non-Gravid/Pregnant,Trap,Passive,,10,,,,,,13.9924,,,505
Reptile,Agkistrodon,piscivorus,Cottonmouth,33.4672,-84.3869,253,2008,Breeding,,Gravid/Pregnant,Trap,Passive,,10,,,,,,16.124,,,505
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Nonbreeding,,,Trap,Active,0,,,,0.0934,0.04,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Nonbreeding,,,Trap,Active,0,,,,0.0549,0.05,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Nonbreeding,,,Trap,Active,0,,,,0.0879,0.05,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Nonbreeding,,,Trap,Active,0,,,,0.0934,0.05,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Nonbreeding,,,Trap,Active,0,,,,0.1566,0.08,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Nonbreeding,,,Trap,Active,0,,,,0.2995,0.08,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Nonbreeding,,,Trap,Active,0,,,,0.3187,0.08,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Nonbreeding,,,Trap,Active,0,,,,0.1236,0.11,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Nonbreeding,,,Trap,Active,0,,,,0.2775,0.11,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Nonbreeding,,,Trap,Active,0,,,,0.3736,0.11,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Nonbreeding,,,Trap,Active,0,,,,0.2473,0.13,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Breeding,,Copulation,Trap,Active,0,,,,1.0357,0.44,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Breeding,,Copulation,Trap,Active,0,,,,0.717,0.58,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Breeding,,Copulation,Trap,Active,0,,,,0.8654,0.97,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Breeding,,Copulation,Trap,Active,0,,,,1.2005,1.3,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Breeding,,Copulation,Trap,Active,0,,,,1.1071,1.38,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Nonbreeding,,,Trap,Active,0,,,,0.0275,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Nonbreeding,,,Trap,Active,0,,,,0.119,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Nonbreeding,,,Trap,Active,0,,,,0.12,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Nonbreeding,,,Trap,Active,0,,,,0.3388,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Nonbreeding,,,Trap,Active,0,,,,0.4121,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Nonbreeding,,,Trap,Active,0,,,,0.5769,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Nonbreeding,,,Trap,Active,0,,,,0.641,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Nonbreeding,,,Trap,Active,0,,,,0.7784,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Nonbreeding,,,Trap,Active,0,,,,0.815,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Nonbreeding,,,Trap,Active,0,,,,1.1081,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Nonbreeding,,,Trap,Active,0,,,,1.2637,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Breeding,,Copulation,Trap,Active,0,,,,1.6941,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Breeding,,Copulation,Trap,Active,0,,,,2.4267,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Breeding,,Copulation,Trap,Active,0,,,,3.2234,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1989,Breeding,,Copulation,Trap,Active,0,,,,3.4432,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Breeding,,Copulation,Trap,Active,0,,,,3.5072,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Breeding,,Copulation,Trap,Active,0,,,,4.0751,,,,,,623
Fish,Centropomus,undecimalis,Common snook,27.716,-82.5613,0,1988,Breeding,,Copulation,Trap,Active,0,,,,1.1154,,,,,,623
Bird,Ficedula,hypoleuca,Pied flycatcher,40.9667,-3.8,1400,2012,Breeding,,Young care,Trap,Active,,,,,0.78,,,,,,480
Bird,Parus,major,Great tit,47.74,8.96,297,2010,Breeding,,"Prebreeding, Incubation",Nesting,Active,,3,30,,,,12.6,10.1,26.477,,57
Bird,Tachycineta,bicolor,Tree swallow,44.5673,-76.3232,74,2007,Breeding,,Incubation,Nesting,Active,,3,,,,,,2.072,,,58
Bird,Tachycineta,bicolor,Tree swallow,44.5673,-76.3232,74,2008,Breeding,,Young care,Nesting,Active,,3,,,,,,3.361,,,58
Bird,Tachycineta,bicolor,Tree swallow,44.5673,-76.3232,74,2008,Breeding,,Incubation,Nesting,Active,,3,,,,,,3.506,,,58
Reptile,Crocodylus,niloticus,Nile crocodile,-21.348,31.95,350,1984,Nonbreeding,,,Trap,Attractant,15,,,,5.4,0.03,,,,,355
Reptile,Crocodylus,niloticus,Nile crocodile,-21.348,31.95,350,1984,Nonbreeding,,,Trap,Attractant,15,,,,8.44,0.035,,,,,355
Reptile,Crocodylus,niloticus,Nile crocodile,-21.348,31.95,350,1984,Nonbreeding,,,Trap,Attractant,15,,,,,0.05,,,,,355
Reptile,Crocodylus,niloticus,Nile crocodile,-21.348,31.95,350,1984,Nonbreeding,,,Trap,Attractant,15,,,,0.9,0.07,,,,,355
Reptile,Crocodylus,niloticus,Nile crocodile,-21.348,31.95,350,1984,Nonbreeding,,,Trap,Attractant,15,,,,4.9,0.1,,,,,355
Reptile,Crocodylus,niloticus,Nile crocodile,-21.348,31.95,350,1984,Nonbreeding,,,Trap,Attractant,15,,,,0.78,0.102,,,,,355
Reptile,Crocodylus,niloticus,Nile crocodile,-21.348,31.95,350,1984,Breeding,,,Trap,Attractant,15,,,,7.58,0.38,,,,,355
Reptile,Crocodylus,niloticus,Nile crocodile,-21.348,31.95,350,1984,Breeding,,,Trap,Attractant,15,,,,7.4,0.44,,,,,355
Reptile,Crocodylus,niloticus,Nile crocodile,-21.348,31.95,350,1984,Nonbreeding,,,Trap,Attractant,15,,,,2.705,0.63,,,,,355
Reptile,Crocodylus,niloticus,Nile crocodile,-21.348,31.95,350,1984,Breeding,,,Trap,Attractant,15,,,,2.53,2.32,,,,,355
Reptile,Crocodylus,niloticus,Nile crocodile,-21.348,31.95,350,1984,Breeding,,,Trap,Attractant,15,,,,2.97,2.77,,,,,355
Reptile,Crocodylus,niloticus,Nile crocodile,-21.348,31.95,350,1984,Breeding,,,Trap,Attractant,15,,,,0.9,6.008,,,,,355
Bird,Mimus,polyglottos,Northern mockingbird,36.07,-79.811,240,1992,Nonbreeding,,,Trap,Active,10,,,,0.066,0.0982,,,,,118
Bird,Zonotrichia,leucophrys,White-crowned sparrow,46.133,-119.833,325,1990,Nonbreeding,,,Trap,Attractant,,,30,,,,8.5798,2.3313,31.0912,10.4967,40
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Prebreeding,Trap,Attractant,10,10,,,0.162,,6.667,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,"Laying, Incubation",Trap,Attractant,10,10,,,0.277,,4.747,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Young care,Trap,Attractant,10,10,,,0.874,,8.652,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,"Young care, Postbreeding",Trap,Attractant,10,10,,,1.012,,14.04,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,"Laying, Incubation",Trap,Attractant,10,10,,,1.12,,7.108,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Young care,Trap,Attractant,10,10,,,1.293,,12.56,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Prebreeding,Trap,Attractant,10,10,,,1.617,,8.491,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,"Laying, Incubation",Trap,Attractant,10,10,,,1.636,,10.778,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,"Young care, Postbreeding",Trap,Attractant,10,10,,,1.723,,13.709,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Young care,Trap,Attractant,10,10,,,2.751,,12.194,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Incubation,Trap,Attractant,10,10,,,2.85,,14.75,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Laying,Trap,Attractant,10,10,,,3.114,,15.73,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Prebreeding,Trap,Attractant,10,10,,,3.78,,4.037,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Prebreeding,Trap,Attractant,10,10,,,3.871,,13.99,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Prebreeding,Trap,Attractant,10,10,,,4.158,,7.335,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Prebreeding,Trap,Attractant,10,10,,,4.34,,4.632,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Prebreeding,Trap,Attractant,10,10,,,4.37,,5.98,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,"Laying, Incubation",Trap,Attractant,10,10,,,4.381,,10.861,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Prebreeding,Trap,Attractant,10,10,,,4.411,,13.73,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,"Young care, Postbreeding",Trap,Attractant,10,10,,,6.276,,14.452,,,,66
Bird,Xanthocephalus,xanthocephalus,Yellow-headed blackbird,46.851,-119.3612,700,1988,Breeding,,Prebreeding,Trap,Attractant,10,10,,,7.505,,2.77,,,,66
Bird,Ptilonorhynchus,violaceus,Satin bowerbird,-28.43,152.45,710,1984,Breeding,,,Trap,Attractant,,,,,2.74,,29.67,,,,67
Bird,Ptilonorhynchus,violaceus,Satin bowerbird,-28.43,152.45,710,1984,Breeding,,,Trap,Attractant,,,,,5.69,,40.89,,,,67
Bird,Passer,domesticus,House sparrow,40.8,-81.967,305,2006,Breeding,,,Trap,Attractant,,3,30,,,,,2.49,,22.69,36
Bird,Passer,domesticus,House sparrow,40.8,-81.967,305,2006,Breeding,,,Trap,Attractant,,,30,,,,,,,11.49,36
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,230,1990,Breeding,,,Trap,Attractant,10,10,,,2.89,,8.03,,,,9
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,230,1987,Breeding,,,Trap,Attractant,10,10,,,4.21,,7.66,,,,9
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,230,1988,Breeding,,,Trap,Attractant,10,10,,,4.29,,7.24,,,,9
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,230,1989,Breeding,,,Trap,Attractant,10,10,,,4.38,,10.41,,,,9
Fish,Cephaloscyllium,laticeps,Draughtboard shark,-39.5,146.5,0,2004,,,,Trap,Killed,,,,,,0.69,,,,,637
Fish,Cephaloscyllium,laticeps,Draughtboard shark,-39.5,146.5,0,2004,,,,Trap,Killed,,,,,7.1084,0.99,,,,,637
Fish,Cephaloscyllium,laticeps,Draughtboard shark,-39.5,146.5,0,2004,,,,Trap,Killed,,,,,5.994,1.32,,,,,637
Fish,Cephaloscyllium,laticeps,Draughtboard shark,-39.5,146.5,0,2004,,,,Trap,Killed,,,,,,1.42,,,,,637
Fish,Cephaloscyllium,laticeps,Draughtboard shark,-39.5,146.5,0,2004,Breeding,,Pregnant,Trap,Killed,,,,,,1.49,,,,,570
Fish,Cephaloscyllium,laticeps,Draughtboard shark,-39.5,146.5,0,2004,,,,Trap,Killed,,,,,5.77,,,,,,570
Fish,Cephaloscyllium,laticeps,Draughtboard shark,-39.5,146.5,0,2004,,,,Trap,Killed,,,,,4.1867,,,,,,637
Fish,Cephaloscyllium,laticeps,Draughtboard shark,-39.5,146.5,0,2004,,,,Trap,Killed,,,,,4.2169,,,,,,637
Fish,Cephaloscyllium,laticeps,Draughtboard shark,-39.5,146.5,0,2004,,,,Trap,Killed,,,,,5.5422,,,,,,637
Fish,Cephaloscyllium,laticeps,Draughtboard shark,-39.5,146.5,0,2004,,,,Trap,Killed,,,,,5.5723,,,,,,637
Bird,Phoenicurus,ochruros,Black redstart,48.01,11.15,500,2011,Breeding,,Courtship,Trap,"Passive, Attractant",,,,,1.88,,,,,,196
Bird,Phoenicurus,ochruros,Black redstart,48.01,11.15,500,2011,Breeding,,Courtship,Trap,"Passive, Attractant",,,,,1.29,,,,,,196
Bird,Phoenicurus,ochruros,Black redstart,48.01,11.15,500,2011,Breeding,,Courtship,Trap,"Passive, Attractant",,,,,1.58,,,,,,196
Bird,Tachycineta,bicolor,Tree swallow,44.5673,-76.3232,135,2012,Breeding,,,Nesting,Active,,3,,,,,,3.46,,,288
Bird,Tachycineta,bicolor,Tree swallow,44.5673,-76.3232,135,2012,Breeding,,,Nesting,Active,,3,,,,,,4.08,,,288
Bird,Tachycineta,bicolor,Tree swallow,42.1399,-73.3058,360,2003,Breeding,,Incubation,Nesting,Active,,3,30,,,,,0.451,,11.23,24
Mammal,Octodon,degus,Degu,-33.52,-70.83,450,2002,Breeding,,Prebreeding,Trap,,,1,,,0.3,,681.82,,,,226
Mammal,Octodon,degus,Degu,-33.52,-70.83,450,2002,Breeding,,,Trap,,,1,,,0.44,,135.29,,,,226
Mammal,Octodon,degus,Degu,-33.52,-70.83,450,2002,Breeding,,,Trap,,,1,,,0.52,,334.98,,,,226
Mammal,Octodon,degus,Degu,-33.52,-70.83,450,2002,Breeding,,,Trap,,,1,,,0.69,,569.14,,,,226
Bird,Vanellus,vanellus,Northern lapwing,60.32,5.48,304,1995,Breeding,,Incubation,Nesting,Active,15,,,,,0.19,,,,,254
Mammal,Urocitellus,columbianus,Columbian ground squirrel,50.63,-114.63,1700,2005,Nonbreeding,,Postbreeding,Trap,Killed,240,,,,,0.1922,,,,,631
Fish,Pagrus,auratus,Australasian snapper,-32.38,152.15,0,1995,Breeding,,,Trap,Passive,,,60,,,0.213,,3.3,,9.568,620
Mammal,Urocitellus,parryii,Arctic ground squirrel,61,-138,1366,1999,Breeding,,Lactation,Trap,Killed,240,,,,,1.4126,,,,,631
Mammal,Urocitellus,parryii,Arctic ground squirrel,61,-138,1366,1999,Breeding,,Gravid/Pregnant,Trap,Killed,240,,,,,2.214,,,,,631
Mammal,Urocitellus,parryii,Arctic ground squirrel,61,-138,1366,1999,Nonbreeding,,Pre-hibernation,Trap,Killed,240,,,,,2.3342,,,,,631
Mammal,Urocitellus,parryii,Arctic ground squirrel,61,-138,1366,1999,Nonbreeding,,Postbreeding,Trap,Killed,240,,,,,2.7259,,,,,631
Bird,Sturnus,vulgaris,Starling,51.22,4.4,13,2000,Breeding,,Young care,Trap,Passive,,,,,0.49,,,,,,253
Bird,Sturnus,vulgaris,Starling,51.22,4.4,13,2000,Breeding,,Laying,Trap,Passive,,,,,1.94,,,,,,253
Bird,Sturnus,vulgaris,Starling,51.22,4.4,13,2000,Breeding,,Prebreeding,Trap,Passive,,,,,2.12,,,,,,253
Reptile,Sternotherus,odoratus,Musk turtle,33.8,-81.95,146,1984,Breeding,,,Trap,Active,5,,,,6.41,,,,,,369
Reptile,Sternotherus,odoratus,Musk turtle,33.8,-81.95,146,1984,Breeding,,,Trap,Active,5,,,,7.49,,,,,,369
Reptile,Sternotherus,odoratus,Musk turtle,33.8,-81.95,146,1984,Breeding,,,Trap,Active,5,,,,9.48,,,,,,369
Reptile,Sternotherus,odoratus,Musk turtle,33.8,-81.95,146,1984,Breeding,,,Trap,Active,5,,,,11.39,,,,,,369
Reptile,Sternotherus,odoratus,Musk turtle,33.8,-81.95,146,1984,Breeding,,,Trap,Active,5,,,,12.48,,,,,,369
Reptile,Sternotherus,odoratus,Musk turtle,33.8,-81.95,146,1984,Nonbreeding,,,Trap,Active,5,,,,21.14,,,,,,369
Reptile,Sternotherus,odoratus,Musk turtle,33.8,-81.95,146,1984,Breeding,,,Trap,Active,5,,,,30.69,,,,,,369
Reptile,Sternotherus,odoratus,Musk turtle,33.8,-81.95,146,1984,Nonbreeding,,,Trap,Active,5,,,,50.69,,,,,,369
Reptile,Sternotherus,odoratus,Musk turtle,33.8,-81.95,146,1984,Nonbreeding,,,Trap,Active,5,,,,61.83,,,,,,369
Reptile,Sternotherus,odoratus,Musk turtle,33.8,-81.95,146,1984,Nonbreeding,,,Trap,Active,5,,,,69.72,,,,,,369
Reptile,Graptemys,gibbonsi,Pascagoula map turtle,31.1486,-88.5482,34,2000,,,,Trap,Passive,2,,,,0.5711,,,,,,506
Reptile,Graptemys,gibbonsi,Pascagoula map turtle,31.1486,-88.5482,34,2000,,,,Trap,Passive,2,,,,0.6244,,,,,,506
Reptile,Graptemys,gibbonsi,Pascagoula map turtle,31.1486,-88.5482,34,2000,,,,Trap,Passive,2,,,,1.0579,,,,,,506
Reptile,Graptemys,gibbonsi,Pascagoula map turtle,31.1486,-88.5482,34,2000,,,,Trap,Passive,2,,,,1.7026,,,,,,506
Reptile,Graptemys,gibbonsi,Pascagoula map turtle,31.1486,-88.5482,34,2000,,,,Trap,Passive,2,,,,4.4992,,,,,,506
Reptile,Graptemys,gibbonsi,Pascagoula map turtle,31.1486,-88.5482,34,2000,,,,Trap,Passive,2,,,,5.0516,,,,,,506
Reptile,Graptemys,gibbonsi,Pascagoula map turtle,31.1486,-88.5482,34,2000,,,,Trap,Passive,2,,,,5.6024,,,,,,506
Reptile,Graptemys,gibbonsi,Pascagoula map turtle,31.1486,-88.5482,34,2000,,,,Trap,Passive,2,,,,6.4257,,,,,,506
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Nonbreeding,,,Trap,Active,,,,,0.384,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Nonbreeding,,,Trap,Active,,,,,0.384,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Nonbreeding,,,Trap,Active,,,,,0.434,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Nonbreeding,,,Trap,Active,,,,,0.515,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Nonbreeding,,,Trap,Active,,,,,0.545,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Nonbreeding,,,Trap,Active,,,,,0.606,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Nonbreeding,,,Trap,Active,,,,,0.606,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Nonbreeding,,,Trap,Active,,,,,0.727,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Nonbreeding,,,Trap,Active,,,,,0.909,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Nonbreeding,,,Trap,Active,,,,,0.919,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Nonbreeding,,,Trap,Active,,,,,1.227,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Nonbreeding,,,Trap,Active,,,,,1.586,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Breeding,,,Trap,Active,,,,,2.242,,,,,,588
Mammal,Dasyurus,viverrinus,Eastern quoll,-42,146,845,,Breeding,,,Trap,Active,,,,,5.091,,,,,,588
Mammal,Urocitellus,columbianus,Columbian ground squirrel,50.63,-114.63,1700,2005,Nonbreeding,,Pre-hibernation,Trap,Killed,240,,,,0.307,,,,,,631
Mammal,Urocitellus,columbianus,Columbian ground squirrel,51,-115,1562,2007,Breeding,,,Trap,Killed,240,,,,0.9979,,,,,,631
Mammal,Urocitellus,columbianus,Columbian ground squirrel,51,-115,1562,2007,Breeding,,Prebreeding,Trap,Killed,240,,,,1.919,,,,,,631
Mammal,Urocitellus,parryii,Arctic ground squirrel,61,-138,1366,1999,Nonbreeding,,Pre-hibernation,Trap,Killed,240,,,,6.9083,,,,,,631
Mammal,Urocitellus,parryii,Arctic ground squirrel,61,-138,1366,1999,Nonbreeding,,Postbreeding,Trap,Killed,240,,,,8.3923,,,,,,631
Mammal,Urocitellus,parryii,Arctic ground squirrel,63,-137,955,2007,Breeding,,,Trap,Killed,240,,,,9.9787,,,,,,631
Mammal,Urocitellus,parryii,Arctic ground squirrel,63,-137,955,2007,Breeding,,Prebreeding,Trap,Killed,240,,,,11.5139,,,,,,631
Fish,Huso,huso,Beluga/giant sturgeon,45.5,49.5,0,,Nonbreeding,,,Trap,Passive,,,,,8.7,1.8,,,,,647
Fish,Acipenser,gueldenstaedtii,Russian sturgeon,45.5,49.5,0,,Nonbreeding,,,Trap,Passive,,,,,,2.2,,,,,647
Fish,Acipenser,gueldenstaedtii,Russian sturgeon,45.5,49.5,0,,Nonbreeding,,,Trap,Passive,,,,,2.9,2.6,,,,,647
Fish,Acipenser,stellatus,Stellate sturgeon,45.5,49.5,0,,Nonbreeding,,,Trap,Passive,,,,,6.3,2.9,,,,,647
Fish,Acipenser,gueldenstaedtii,Russian sturgeon,45.5,49.5,0,,Breeding,,Prebreeding,Trap,Passive,,,,,,8.9,,,,,647
Fish,Acipenser,stellatus,Stellate sturgeon,45.5,49.5,0,,Breeding,,Prebreeding,Trap,Passive,,,,,14.28,18.2,,,,,647
Fish,Acipenser,gueldenstaedtii,Russian sturgeon,45.5,49.5,0,,Breeding,,Prebreeding,Trap,Passive,,,,,15.9,18.3,,,,,647
Mammal,Panthera,onca,Jaguar,-23.23,-53.7175,235,2000,Breeding,,,Trap,Anesthetized,,,,,2.1,,,,,,212
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,,Trap,Active,,6,,,,,,0.09,,,392
